id,x_minimo,x_maximo,y_minimo,y_maximo,area_pixels,perimetro_x,perimetro_y,soma_da_luminosidade,maximo_da_luminosidade,comprimento_do_transportador,tipo_do_aço_A300,tipo_do_aço_A400,espessura_da_chapa_de_aço,temperatura,index_de_bordas,index_vazio,index_quadrado,index_externo_x,indice_de_bordas_x,indice_de_bordas_y,indice_de_variacao_x,indice_de_variacao_y,indice_global_externo,log_das_areas,log_indice_x,log_indice_y,indice_de_orientaçao,indice_de_luminosidade,sigmoide_das_areas,minimo_da_luminosidade,falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros,classe_defeito
1792,244,261.0,1772580,1772622,-206,49,48,62926.0,118.0,1356,1,0.0,70.0,69.03273149914811,0.2817,0.5347,0.25,0.0184,0.2687,0.9583,0.951960161330008,-0.0480398386699921,1.0,2.8142,1.3979,1.6812,0.75,-0.1629,0.9998,680,0,1,0,0,0,0,0,falha_2
1793,1081,1106.0,61803,61826,188,28,25,18123.0,125.0,1688,1,0.0,80.0,84.36996478240185,0.4355,0.5227,0.4737,0.0106,0.5,0.9259,0.2014020229351397,0.2014020229351397,1.0,2.2787,1.2553,1.3979,0.5263,-0.1828,0.5822,89,0,0,0,0,0,1,0,falha_6
1794,1325,-186.0,1740121,1740188,184,44,42,19735.0,133.0,1372,0,1.0,40.0,81.71045929929039,0.0207,0.7558,0.3235,0.022,0.5,0.7273,0.0597268098391775,0.1647989255648346,0.0,2.2648,1.4771,1.5051,-0.6765,-0.1451,0.8173,95,0,0,1,0,0,0,0,falha_3
1795,1068,1077.0,44117201,4615208,70,12,8,8709.0,127.0,1360,1,0.0,70.0,67.7522367100501,0.6461,0.2222,1.0,0.0074,0.8333,1.0,-0.2255907995216457,-0.2255907995216457,0.5,1.8451,1.0,0.9031,0.0,-0.1581,0.1753,1070,0,0,0,0,0,1,0,falha_6
1796,1269,1279.0,21616752,2740889,48,9,6,5035.0,132.0,1602,1,0.0,70.0,82.86433938326091,0.1489,0.3238,0.5333,0.0048,0.8889,1.0,-0.0957161806999854,-0.0957161806999854,1.0,1.6812,0.9031,0.7782,0.4667,-0.1628,0.1384,796,1,0,0,0,0,0,0,falha_1
1797,89,169.0,68410449,7765576,6156,591,463,543449.0,119.0,1694,1,0.0,80.0,80.98868951001299,0.0843,0.3064,0.0528,0.0553,0.9578,0.5,-0.2388077570410467,-0.2388077570410467,1.0,3.7893,1.8633,2.1761,0.9472,-0.3103,1.0,78,0,0,0,0,0,1,0,falha_6
1798,1791,194.0,1427809,1427883,6172,239,123,711671.0,143.0,1404,0,1.0,-154.0,94.77918449186431,0.0574,0.5563,0.4211,0.1054,0.8298,0.544,0.3228021415795795,1.3228021415795794,0.0,3.7904,2.1673,2.1959,-0.5789,0.14,1.0,123,0,0,1,0,0,0,0,falha_3
1799,1129,1139.0,745366,745380,109,19,15,12817.0,142.0,1360,1,0.0,100.0,75.64503312907776,0.6572,0.2273,0.4286,0.0118,0.8421,0.6,0.0063934946015826,0.0063934946015826,0.0,2.0374,1.2041,0.9542,-0.5714,0.0047,0.3197,1129,0,0,0,0,0,1,0,falha_6
1800,7728,-186.0,612201,-166,-206,28,23,21321.0,126.0,1354,0,1.0,-154.0,93.86602455802502,0.9008,0.3131,0.9565,0.0162,0.7857,0.9565,0.5703572057259022,0.5703572057259022,1.0,2.3243,1.3424,1.3424,0.0435,-0.2079,0.4946,84,0,0,0,0,0,1,0,falha_6
1801,1573,-186.0,643180,-166,-206,17,12,11979.0,118.0,1692,1,0.0,80.0,94.3041749840225,0.1227,0.256,0.8571,0.0083,0.8235,1.0,-0.0181982441443862,-0.0181982441443862,0.0,2.0969,1.1461,1.0792,-0.1429,-0.2813,0.2901,79,0,0,0,0,0,1,0,falha_6
1802,1531,1544.0,745366,745380,168,18,28,17673.0,101.0,1692,1,0.0,80.0,73.26998079550032,0.1684,0.2645,0.6087,0.0083,0.7222,1.0,-0.2125220300731388,-0.2125220300731388,1.0,2.2253,1.1461,1.3617,0.3913,-0.3087,0.5329,68,0,0,0,0,0,0,1,falha_outros
1803,391,420.0,6495631,920619,385,54,42,45673.0,135.0,-214,0,1.0,40.0,83.54035627210388,0.0544,0.7529,0.7143,0.0184,0.5156,0.6667,-0.1323814393645948,-0.1172512860695828,0.0,2.5832,1.3979,1.4472,-0.2857,-0.008,0.9718,119,0,0,0,0,0,1,0,falha_6
1804,1136,1142.0,281423,281513,64,12,-194,7974.0,141.0,1690,1,0.0,70.0,77.8854329064475,0.6327,0.2857,0.4286,0.0044,0.4,1.0,-0.5409419028767835,-0.5409419028767835,0.0,1.8062,0.7782,1.1461,-0.5714,-0.1161,0.1892,100,1,0,0,0,0,0,0,falha_1
1805,-11,633.0,103892,103916,168,32,25,18123.0,125.0,1360,1,0.0,100.0,77.47584954810914,0.0353,0.5152,0.7,0.0118,0.7273,0.88,-0.4752407829016469,-0.4752407829016469,0.0,2.2253,1.2041,1.3979,-0.3,-0.1354,0.5378,95,0,0,0,0,0,1,0,falha_6
1806,619,659.0,1175131,1175131,-206,42,112,,127.0,1354,0,1.0,40.0,82.46241971669919,0.6431,0.2448,0.0962,0.0095,0.3611,1.0,0.080137995303445,0.080137995303445,1.0,2.9222,1.1139,2.0492,0.9039,-0.0958,0.9998,106,0,0,0,0,0,1,0,falha_6
1807,6579,1084.0,684296,684315,-206,43,100,1290423.0,,-214,1,0.0,-154.0,72.10066926137623,0.4493,0.5734,0.6667,0.0199,0.3962,0.6,-0.2387910751161907,-0.2734801851828309,1.0,3.0726,1.5185,1.6628,0.3333,-0.0702,1.0,112,0,0,0,0,0,1,0,falha_6
1808,623,631.0,1413654,1413720,51,9,8,6684.0,132.0,1360,0,1.0,100.0,64.04707119378469,0.9231,0.25,0.8889,0.0059,0.8889,1.0,-0.47435721060964,-0.47435721060964,0.0,1.7076,0.9031,0.9031,-0.1111,-0.0969,0.1696,102,0,0,0,1,0,0,0,falha_4
1809,108,13.0,1225386,1225405,120,25,20,14121.0,127.0,1387,0,1.0,-154.0,74.68050024327508,0.0,0.3036,0.5,0.0118,0.64,1.0,0.2685114942228346,0.2685114942228346,1.0,2.0792,1.2041,1.1139,0.5,-0.1054,0.5378,101,0,0,0,0,0,1,0,falha_6
1810,1365,1378.0,3257887,3257901,35,22,11,2765.0,117.0,1387,0,1.0,40.0,91.80880574847882,0.013,0.4091,0.5454,0.0079,1.0,0.8182,0.1215805050252346,0.2556115163302267,1.0,1.5441,1.0414,1.0414,0.4545,-0.2069,0.1613,91,0,0,0,0,0,0,1,falha_outros
1811,476,490.0,775041,775118,-206,53,37,29386.0,,-214,0,1.0,40.0,77.9668773833494,0.0354,0.3542,0.2045,0.0103,0.2571,1.0,0.0440379035956648,0.0440379035956648,1.0,2.4955,1.1461,1.5682,0.7954,-0.2988,0.8705,76,0,0,0,0,0,0,1,falha_outros
1812,41,60.0,-20,2412966,181,21,21,19434.0,126.0,1354,1,0.0,70.0,79.76756014964862,0.0602,0.4865,0.8571,0.011,0.7143,0.8421,1.4836661884766271,0.4836661884766273,1.0,2.2577,1.1761,1.3222,0.1429,-0.1262,0.4366,1060,0,1,0,0,0,0,0,falha_2
1813,1145,1159.0,1423992,1423996,102,-229,18,11570.0,133.0,1362,0,1.0,175.0,87.92649469748005,0.2482,0.4364,0.4444,0.0125,0.8,0.9444,1.2690517947596596,0.2690517947596595,1.0,2.0043,1.2305,1.2553,0.5556,-0.0989,0.3068,107,0,1,0,0,0,0,0,falha_2
1814,0,11.0,949306,949493,161,-229,27,18238.0,126.0,1353,0,1.0,40.0,64.02836305551787,0.0,0.2333,0.3333,0.0044,0.4286,1.0,0.1349152428160331,0.2751893617979387,1.0,2.2068,0.7782,1.4314,0.6667,-0.0701,0.4025,109,0,0,0,0,0,0,1,falha_outros
1815,617,631.0,889681,889721,-206,39,56,,125.0,1364,0,1.0,100.0,84.39107503823999,0.9106,0.4368,0.2308,0.0088,0.2381,0.9259,-0.2673576676245862,-0.2673576676245862,1.0,2.6484,1.0792,1.7482,0.7692,-0.1797,0.9809,87,0,0,0,0,0,0,1,falha_outros
1816,-11,486.0,1388292,1388304,143,19,20,15414.0,118.0,1358,0,1.0,40.0,96.69853498608192,0.6686,0.375,,0.0088,0.6316,1.0,0.258150611750991,0.4561215291203393,1.0,2.1553,1.0792,1.301,0.4,-0.1646,0.3419,92,0,0,0,0,0,0,1,falha_outros
1817,1677,-186.0,393428,393468,56,-229,9,4606.0,93.0,1688,0,1.0,60.0,80.91531016553311,0.2885,0.4211,1.0,0.0036,0.7778,1.0,0.1138781942305636,0.2443031087073626,0.5,1.7482,0.7782,0.9542,0.0,-0.3725,0.1622,64,0,0,0,0,0,0,1,falha_outros
1818,1056,1066.0,3980733,3980769,-206,10,9,10318.0,132.0,1694,1,0.0,80.0,60.77021073994618,0.6783,0.2597,0.9091,0.0065,1.0,1.0,0.0152394100069681,0.0994832476085482,0.0,1.9445,1.0414,1.0,-0.0909,-0.0903,0.2173,104,0,0,0,0,0,1,0,falha_6
1819,1281,1295.0,735568,-166,170,23,36,21300.0,127.0,1353,0,1.0,70.0,79.23608862302291,0.1418,0.5731,0.6842,0.0096,0.5652,0.9444,-0.2961538581453551,-0.2961538581453551,1.0,2.2304,1.1139,1.4314,0.3158,-0.0852,0.4089,110,0,0,0,0,0,0,1,falha_outros
1820,41,-186.0,2829521,2829590,6281,-229,154,652664.0,124.0,-214,0,1.0,40.0,86.10217148877977,0.0605,0.4486,0.4857,0.1291,0.5401,0.471,-0.0393770901276914,-0.0393770901276914,0.0,3.798,2.243,1.8195,-0.5143,,1.0,42,0,0,0,0,0,0,1,falha_outros
1821,1221,1232.0,1948144,309526,308,26,30,30269.0,133.0,1650,1,0.0,70.0,81.1207453165784,0.1812,0.3965,0.35,0.0104,0.6489,1.0,0.0230555648876304,0.0230555648876304,1.0,2.4843,1.2305,1.4771,0.65,-0.1094,0.7955,100,0,0,0,0,0,0,1,falha_outros
1822,-11,1063.0,180920,180939,198,-229,28,21073.0,126.0,1362,0,1.0,40.0,82.72452446857595,0.4272,0.5621,,0.0088,0.4,0.8214,-0.0674567945424235,-0.0674567945424235,1.0,2.2967,1.0792,1.4472,0.5714,-0.0884,0.6574,108,0,0,0,0,0,1,0,falha_6
1823,41,-186.0,1669152,1669220,6776,259,-194,700391.0,126.0,1358,0,1.0,40.0,83.92609628107813,0.0604,0.4306,0.3886,0.1289,0.6757,0.5113,-0.1950007742470379,0.8049992257529621,0.0,3.831,2.243,1.8325,-0.6114,-0.1925,1.0,37,0,0,1,0,0,0,0,falha_3
1824,-11,1258.0,-20,3787204,209,25,25,21639.0,124.0,1652,1,0.0,80.0,70.67756927507178,0.1162,0.6571,0.8,0.0117,0.64,1.0,0.0505964015900183,0.0505964015900183,1.0,2.3201,1.2041,1.3979,0.2,-0.2455,0.5951,82,0,0,0,0,0,0,1,falha_outros
1825,1562,1574.0,-20,1292303,68,14,14,7446.0,109.0,1692,1,0.0,300.0,71.9274639437724,0.1111,0.3878,0.7143,0.0059,0.7143,1.0,0.1325821948708227,0.1325821948708227,1.0,1.8325,1.0,1.1461,0.2857,-0.2441,0.2532,78,0,0,0,0,0,0,1,falha_outros
1826,7,19.0,1838781,1838802,163,13,27,16217.0,124.0,1687,0,1.0,200.0,76.30356349654872,0.9164,0.4195,0.3636,0.0041,0.5385,1.0,-0.3271197232328538,-0.3271197232328538,1.0,2.2122,0.8451,1.4314,0.6364,-0.1272,0.3834,98,0,0,0,0,0,1,0,falha_6
1827,922,928.0,908650,-166,52,-229,12,4690.0,126.0,1698,0,1.0,90.0,83.92673313477977,0.6124,0.2143,0.5833,0.0059,0.5833,1.0,0.423279713923881,0.423279713923881,1.0,1.716,1.0,1.0792,0.4167,,0.1892,1248,1,0,0,0,0,0,0,falha_1
1828,459,470.0,949655,949669,264,25,29,26849.0,124.0,1353,0,1.0,70.0,68.10916741535513,0.6888,0.2299,0.3529,0.0081,0.44,1.0,-0.0295764396852785,-0.0295764396852785,1.0,2.4216,1.0414,1.4472,0.6471,-0.1956,0.5162,77,1,0,0,0,0,0,0,falha_1
1829,1111,1139.0,2786940,-166,55,12,14,7241.0,125.0,1690,1,0.0,100.0,100.56337344431888,0.76,0.3333,0.5714,0.0055,0.75,1.0,0.0056548868834542,0.0056548868834542,1.0,1.7404,0.9542,1.1461,0.4286,-0.1211,0.1954,860,0,0,0,0,0,1,0,falha_6
1830,1627,1638.0,2368177,2368203,108,12,-194,10855.0,109.0,1692,1,0.0,70.0,55.7659042557652,0.0015,0.3375,0.5625,0.0053,0.75,1.0,-0.5718351884097332,-0.7624501436691111,1.0,2.0334,0.9542,1.2041,0.4375,-0.2601,0.215,977,1,0,0,0,0,0,0,falha_1
1831,1333,216.0,2233368,2233436,6376,247,132,691010.0,125.0,1358,0,1.0,-154.0,62.93275212212576,0.0575,0.4286,0.3931,0.1303,0.7166,0.5105,0.0699648393790505,1.0699648393790504,0.0,3.8064,2.248,1.8325,-0.6069,-0.1852,1.0,44,0,0,1,0,0,0,0,falha_3
1832,626,635.0,468991,469023,16,10,8,2062.0,143.0,1358,0,1.0,50.0,85.53672300571674,0.9314,0.2778,0.8889,0.0059,0.8,1.0,0.5627350464877912,0.9033074497360634,0.0,1.2041,0.9031,0.9031,-0.1111,0.0038,0.1773,120,0,0,0,1,0,0,0,falha_4
1833,1325,1339.0,5851552,5851560,170,18,18,22708.0,134.0,1353,0,1.0,70.0,84.67548572473088,0.0353,0.5734,0.7391,0.0123,0.9444,0.9444,0.0861372495605472,0.0861372495605472,1.0,2.2304,1.2305,1.2305,0.2609,-0.0755,0.6438,110,0,0,0,0,0,0,1,falha_outros
1834,799,806.0,1029590,1029596,35,8,7,4385.0,157.0,1698,0,1.0,60.0,79.27628062627649,0.9411,0.4286,0.75,0.0047,1.0,0.8571,-0.1837312123921313,-0.1837312123921313,0.0,1.5441,0.9031,0.7782,-0.25,0.0616,0.1551,129,0,0,0,0,0,1,0,falha_6
1835,7801,803.0,1647143,1647184,-206,16,5,,141.0,1358,0,1.0,-154.0,86.76199297180379,0.7332,0.45,0.5,0.0089,0.75,0.8333,0.5779524096536921,0.9256493352055803,0.0,1.7076,1.0792,0.699,-0.5,0.0074,0.1773,120,0,0,0,0,0,0,1,falha_outros
1836,42,49.0,1110852,1110856,128,17,13,14121.0,,-214,1,0.0,70.0,85.67701940568587,0.0795,0.2622,0.9231,0.0096,0.7647,0.9231,-0.3431178621961985,-0.3431178621961985,0.0,2.1072,1.1139,1.0792,-0.0769,-0.1161,0.2914,103,0,0,0,0,0,1,0,falha_6
1837,863,,2993390,2993405,-206,-229,20,,124.0,1360,1,0.0,80.0,80.00080229785995,0.7,0.6036,0.7391,0.0169,0.6286,0.85,0.0325679117329569,0.0325679117329569,0.0,2.2967,1.3617,1.2305,-0.2609,-0.2939,0.6438,779,0,0,0,0,0,1,0,falha_6
1838,1179,1191.0,1379196,1379206,58,10,-194,6483.0,116.0,1688,1,0.0,60.0,82.68236695250425,0.5035,0.34,1.0,0.0059,1.0,1.0,-0.0099689971933382,-0.0099689971933382,0.5,1.7634,1.0,1.0,0.0,-0.1836,0.2061,89,0,0,0,0,0,0,1,falha_outros
1839,651,666.0,2839625,2839568,128,38,30,15147.0,125.0,1354,1,0.0,70.0,48.592264400133104,0.9292,0.4396,0.9643,0.0192,0.5556,0.5454,0.937564942818238,-0.0624350571817619,0.0,2.1072,1.415,1.2553,-0.0357,-0.0862,0.4946,775,0,1,0,0,0,0,0,falha_2
1840,41,216.0,-20,2027306,6472,-229,123,673434.0,124.0,1356,0,1.0,40.0,78.66833045887657,0.0605,0.4403,0.3943,0.1291,0.7202,0.5349,-0.2704476601045191,-0.3199578691583383,1.0,3.811,2.243,1.8389,-0.6057,-0.1871,1.0,36,0,0,1,0,0,0,0,falha_3
1841,843,852.0,6571361,6571375,102,-229,12,12417.0,127.0,1687,0,1.0,200.0,79.52306808874962,0.7541,0.0714,1.0,0.0071,0.9231,1.0,0.2909989549560262,0.5043489331554087,0.5,2.0086,1.0792,1.0792,0.0,-0.1063,0.2583,838,0,0,0,0,0,0,1,falha_outros
1842,971,979.0,3658081,-166,66,10,10,7502.0,132.0,1360,0,1.0,40.0,99.12829576115016,0.6623,0.2556,0.9,0.0066,0.9,1.0,-0.1646174723222884,-0.1646174723222884,1.0,1.8195,0.9542,1.0,0.1,-0.1151,0.1954,92,0,0,0,0,0,1,0,falha_6
1843,-11,857.0,-20,180939,-206,57,43,37264.0,133.0,1356,0,1.0,175.0,71.74323611830816,0.7181,0.4336,0.2727,0.0324,0.8193,0.5294,0.0278534703423344,0.0278534703423344,0.0,2.4955,1.7076,1.5441,-0.7273,-0.0809,0.9373,117,0,0,0,0,0,0,1,falha_outros
1844,757,780.0,2426501,2426519,563,102,107,61231.0,132.0,1360,0,1.0,40.0,79.6413455313216,0.1211,0.5404,0.2791,0.0118,0.2903,0.9861,0.0479569175992201,0.0479569175992201,1.0,2.7566,1.2041,2.0492,0.7209,-0.0641,0.9974,114,0,0,0,0,0,0,1,falha_outros
1845,68,206.0,564200,564395,6057,248,116,627913.0,126.0,1358,0,1.0,40.0,94.23634356299172,0.2695,0.3685,0.3778,0.1141,0.7416,0.4961,-0.1251275049585243,-0.1066011773788094,0.0,3.7823,2.1903,1.7924,-0.6222,-0.1887,1.0,41,0,0,1,0,0,0,0,falha_3
1846,1315,-186.0,3411855,467902,-206,16,15,13374.0,127.0,-214,0,1.0,40.0,85.60112744044166,0.0325,0.3576,0.3571,0.0059,0.375,1.0,0.4101990825927976,0.6793566247363112,1.0,2.0492,0.9031,1.1461,0.6429,-0.034,0.2532,110,0,0,0,0,0,0,1,falha_outros
1847,781,801.0,718420,718425,62,47,13,7181.0,127.0,1650,1,0.0,69.0,80.25164916359228,0.4433,0.4946,0.8182,0.016,0.6897,0.7059,-0.2598524544643502,-0.2598524544643502,0.0,1.7924,1.4314,0.9542,-0.1818,-0.1558,0.2051,97,0,0,0,0,0,0,1,falha_outros
1848,39,196.0,909471,-166,6172,175,106,639433.0,119.0,1358,0,1.0,40.0,89.62320858465048,0.0574,0.399,0.4,0.1156,0.7346,0.5294,0.290837160158021,1.290837160158021,0.0,3.7928,2.1959,1.8261,-0.6,-0.1923,1.0,38,0,0,1,0,0,0,0,falha_3
1849,1127,1139.0,-20,-166,16,13,10,1990.0,118.0,1358,0,1.0,211.0,72.07277102486961,0.442,0.2778,0.8,0.0059,0.6154,0.9,0.1281583085615054,0.1281583085615054,0.0,1.2041,0.9031,0.9542,-0.2,-0.2395,0.1696,84,0,0,0,0,0,0,1,falha_outros
1850,17,24.0,128854,128871,69,28,-194,8140.0,134.0,-214,0,1.0,50.0,97.2530859982677,0.0133,0.6241,0.6,0.0096,0.5454,1.0,-0.1938681929531409,-0.1938681929531409,1.0,1.8261,1.0792,1.1461,0.4,-0.0292,0.2792,110,0,0,0,0,0,0,1,falha_outros
1851,1027,-186.0,618132,-166,110,24,21,13943.0,141.0,1374,0,1.0,40.0,86.42495458979593,0.456,0.3111,0.9,0.0123,0.5833,0.9524,0.5325932677828535,0.5325932677828535,1.0,2.0414,1.2305,1.301,0.1,0.0325,0.5951,123,0,0,0,0,0,0,1,falha_outros
1852,897,907.0,6791894,6791907,93,-229,11,9458.0,127.0,1692,1,0.0,70.0,63.74036236337092,0.7718,0.3542,0.8182,0.0053,0.6923,1.0,-0.358091049526944,-0.358091049526944,1.0,1.9685,0.9542,1.0414,0.1818,-0.1163,0.2051,100,0,0,0,0,0,1,0,falha_6
1853,1147,-186.0,920577,920619,-206,35,37,10137.0,141.0,1387,0,1.0,40.0,73.94789818535759,0.2378,0.5849,0.7188,0.0125,0.7046,0.3158,0.2757462520830004,0.2757462520830004,0.0,1.8921,1.2305,1.1139,-0.2813,-0.0019,0.4399,709,0,0,0,0,0,0,1,falha_outros
1854,14,24.0,9670837,9670878,101,15,19,10115.0,125.0,1687,0,1.0,200.0,58.42467136531282,0.0107,0.2642,0.4737,0.0061,0.6667,1.0,0.3001746954128935,0.3001746954128935,1.0,2.0043,1.0,1.2787,0.5263,-0.1435,0.2942,953,0,0,0,0,0,0,1,falha_outros
1855,39,196.0,7783272,7783320,13041,588,334,1508093.0,141.0,1400,0,1.0,40.0,87.95771392366952,0.0189,0.4957,0.0876,0.1084,0.2597,0.4363,-0.2011860627229934,0.7988139372770066,1.0,4.1177,2.1818,2.1461,0.9124,-0.0972,1.0,21,0,0,1,0,0,0,0,falha_3
1856,752,763.0,645933,645992,112,9,18,9956.0,109.0,1366,1,0.0,100.0,85.63509329188611,0.4686,0.3875,0.4,0.0059,0.8889,1.0,0.4177395900192986,0.4177395900192986,1.0,2.0492,0.9031,1.2553,0.6,-0.2727,0.2914,799,0,0,0,0,0,0,1,falha_outros
1857,174,-186.0,1627293,1627306,84,22,14,9767.0,124.0,1356,1,0.0,70.0,75.39724358351702,0.2303,0.4795,0.7143,0.0096,0.5909,1.0,0.9249860456203142,-0.0750139543796858,1.0,1.9243,1.1139,1.1461,0.2857,-0.1247,0.2532,102,0,1,0,0,0,0,0,falha_2
1858,1674,1682.0,-20,789352,62,-229,-194,5652.0,110.0,1692,1,0.0,70.0,92.00357092087673,0.0341,0.3232,0.8182,0.0053,0.75,1.0,0.0866080887839571,0.0866080887839571,1.0,1.7924,0.9542,1.0414,0.1818,-0.2947,0.2051,77,1,0,0,0,0,0,0,falha_1
1859,963,974.0,-20,1299402,543,63,46,62384.0,142.0,1687,0,1.0,200.0,79.16471634008947,0.7551,0.5258,0.2537,0.0078,0.3085,0.963,0.0780965516313662,0.0780965516313662,1.0,2.7604,1.2041,1.6628,0.7463,-0.0849,0.9919,105,1,0,0,0,0,0,0,falha_1
1860,576,586.0,484193,484208,96,12,18,9778.0,126.0,1688,1,0.0,60.0,106.23385345794932,0.6839,0.2431,0.4444,0.0047,0.6667,1.0,-0.0402926224411643,-0.0402926224411643,1.0,1.9823,0.9031,1.2553,0.5556,-0.2189,0.2583,84,0,0,0,0,0,1,0,falha_6
1861,586,622.0,-20,2203335,969,104,127,103558.0,141.0,1364,1,0.0,100.0,68.00564652958204,0.9164,0.4155,0.1058,0.0088,0.1121,0.9994,0.2432424819479346,0.2432424819479346,1.0,2.9863,1.0792,2.1038,0.8942,-0.1205,1.0,92,0,0,0,0,0,0,1,falha_outros
1862,-11,214.0,471248,471281,4995,299,155,470165.0,125.0,1358,0,1.0,40.0,86.41689972635842,0.0604,0.5008,0.4167,0.1276,0.6654,0.4556,0.2380466161656639,1.2380466161656638,0.0,3.6152,2.238,1.8325,-0.5833,-0.1934,1.0,45,0,0,1,0,0,0,0,falha_3
1863,145,174.0,4861498,-166,288,50,64,35659.0,135.0,1356,0,1.0,50.0,76.02598182396481,0.2015,0.6335,0.3438,0.0206,0.56,0.5625,-0.452582847988404,-0.5873657941258588,0.0,2.4564,1.4472,1.5563,-0.6563,-0.0118,0.8299,117,0,0,0,0,0,0,1,falha_outros
1864,1251,-186.0,1511165,1511591,1284,143,172,142791.0,132.0,1353,0,1.0,70.0,73.22958982675348,0.0822,0.552,0.1329,0.0282,0.1754,0.9826,0.3913020728634457,0.3913020728634457,1.0,3.1086,1.5798,2.2279,0.8671,-0.1454,1.0,781,0,0,0,0,0,0,1,falha_outros
1865,-11,13.0,2099971,389978,84,12,15,8948.0,127.0,1687,1,0.0,70.0,78.26936166831895,0.0024,0.2667,0.5333,0.0047,0.6667,1.0,-0.4987475964107022,-0.4987475964107022,1.0,1.9243,0.9031,1.1761,0.4667,-0.1157,0.2195,70,1,0,0,0,0,0,0,falha_1
1866,7706,813.0,4201928,-166,51,9,8,5448.0,132.0,1692,1,0.0,-154.0,83.67002183246464,0.9164,0.2,1.0,0.0035,0.6667,1.0,0.3097638613024971,0.3097638613024971,0.5,1.7076,0.7782,0.9031,0.0,-0.0881,0.1696,110,0,0,0,0,0,1,0,falha_6
1867,43,218.0,16214123,1903031,6776,244,131,700391.0,124.0,1358,0,1.0,40.0,80.5829931764939,0.0633,0.4707,0.3988,0.1289,0.7269,0.5114,0.3380115410482749,1.338011541048275,0.0,3.831,2.243,1.8261,-0.6012,-0.1996,1.0,35,0,0,1,0,0,0,0,falha_3
1868,1563,1573.0,1398904,1398914,153,20,16,15515.0,124.0,1652,1,0.0,80.0,86.7768277841915,0.1841,0.5256,0.8824,0.008,0.65,0.9375,-0.3272899290645594,-0.3272899290645594,0.0,2.1847,1.1139,1.1761,-0.1177,-0.2166,0.4219,81,0,0,0,0,0,0,1,falha_outros
1869,1065,1088.0,2265103,2265115,124,45,19,17592.0,143.0,1690,1,0.0,70.0,86.06976092380668,0.3965,0.5385,0.5652,0.017,0.5,0.9474,-0.1232442863863754,-0.1232442863863754,0.0,2.0934,1.3617,1.2553,-0.4348,0.0362,0.6438,122,0,0,0,0,0,1,0,falha_6
1870,-11,212.0,1740121,1740188,6381,274,134,637707.0,124.0,1358,0,1.0,40.0,94.51424324259033,0.0604,0.4121,0.3771,0.1259,0.5965,0.4604,-0.3317114005457807,0.6682885994542194,0.0,3.8343,2.233,1.8195,-0.6229,-0.1924,1.0,877,0,0,1,0,0,0,0,falha_3
1871,1167,1195.0,3957796,3957839,82,34,20,9115.0,125.0,1364,1,0.0,100.0,67.98784355860911,0.3389,0.6234,0.3103,0.0192,0.6296,0.8,-0.0644763090866206,-0.0644763090866206,0.0,1.9138,1.415,1.1139,-0.6897,-0.1415,0.4729,97,0,0,0,0,0,0,1,falha_outros
1872,39,46.0,20693909,3579140,61,13,10,6582.0,124.0,1688,1,0.0,60.0,64.42670003758292,0.0532,0.284,1.0,0.0053,0.6923,0.9,-0.0924102852557223,-0.0924102852557223,0.5,1.7853,0.9542,0.9542,0.0,-0.1801,0.1862,84,0,0,0,0,0,1,0,falha_6
1873,799,806.0,-20,2097080,-206,11,11,,123.0,1360,0,1.0,40.0,79.32233987837702,0.9411,0.2361,0.8182,0.0066,0.8182,1.0,0.2338981596808019,0.2338981596808019,1.0,1.8692,0.9542,1.0414,0.1818,-0.1151,0.2051,101,0,0,0,0,0,1,0,falha_6
1874,1360,1371.0,519677,519708,140,12,24,9105.0,110.0,1373,0,1.0,40.0,72.0639576677661,0.0353,0.3248,0.3333,0.0066,0.75,1.0,-0.0513991818466144,0.0016455492628311,1.0,2.1461,0.9542,1.3802,0.6667,-0.2601,0.3241,588,1,0,0,0,0,0,0,falha_1
1875,794,806.0,1748216,1748249,155,28,23,14760.0,109.0,1370,0,1.0,50.0,88.73942280471957,0.9295,0.4803,0.2632,0.0138,0.5714,0.8696,0.4187051432369868,0.4187051432369868,0.0,2.1931,1.2787,1.2787,-0.7368,-0.2506,0.4399,84,0,0,0,0,0,1,0,falha_6
1876,39,196.0,1488636,1488885,11348,679,396,1270726.0,141.0,1400,0,1.0,40.0,69.32172927722084,0.0556,0.5488,0.9375,0.1,0.2459,0.3878,-0.1686504079734906,0.8313495920265094,1.0,4.0579,2.1931,2.1703,0.0625,-0.1034,1.0,33,0,0,1,0,0,0,0,falha_3
1877,41,214.0,2896951,2897015,6176,307,140,639433.0,126.0,1356,0,1.0,40.0,74.50373146513995,0.0605,0.4636,0.3988,0.1276,0.5767,0.4615,-0.0627665621233583,0.9372334378766416,0.0,3.7907,2.238,1.8261,-0.6012,-0.1851,1.0,46,0,0,1,0,0,0,0,falha_3
1878,1080,1090.0,1508691,1508724,6,4,3,718.0,132.0,1358,0,1.0,40.0,76.67654074061703,0.4686,0.3333,1.0,0.0029,1.0,1.0,-0.5050314576662851,-0.5050314576662851,0.5,0.7782,0.4771,0.4771,0.0,-0.1215,0.1292,104,0,0,0,1,0,0,0,falha_4
